CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,MEDIA_13_LP,MEDIA_13_MT,MEDIA_14_LP,MEDIA_14_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LPEMT,nivel_1_LPEMT,nivel_2_LPEMT,nivel_3_LPEMT,nivel_4_LPEMT,nivel_5_LPEMT,nivel_6_LPEMT,nivel_7_LPEMT,nivel_8_LPEMT,nivel_0_MTEMT,nivel_1_MTEMT,nivel_2_MTEMT,nivel_3_MTEMT,nivel_4_MTEMT,nivel_5_MTEMT,nivel_6_MTEMT,nivel_7_MTEMT,nivel_8_MTEMT,nivel_9_MTEMT,nivel_10_MTEMT,nivel_0_LPEMI,nivel_1_LPEMI,nivel_2_LPEMI,nivel_3_LPEMI,nivel_4_LPEMI,nivel_5_LPEMI,nivel_6_LPEMI,nivel_7_LPEMI,nivel_8_LPEMI,nivel_0_MTEMI,nivel_1_MTEMI,nivel_2_MTEMI,nivel_3_MTEMI,nivel_4_MTEMI,nivel_5_MTEMI,nivel_6_MTEMI,nivel_7_MTEMI,nivel_8_MTEMI,nivel_9_MTEMI,nivel_10_MTEMI,nivel_0_LPEM,nivel_1_LPEM,nivel_2_LPEM,nivel_3_LPEM,nivel_4_LPEM,nivel_5_LPEM,nivel_6_LPEM,nivel_7_LPEM,nivel_8_LPEM,nivel_0_MTEM,nivel_1_MTEM,nivel_2_MTEM,nivel_3_MTEM,nivel_4_MTEM,nivel_5_MTEM,nivel_6_MTEM,nivel_7_MTEM,nivel_8_MTEM,nivel_9_MTEM,nivel_10_MTEM
26,Pernambuco,2605152,Dormentes,"Total - Federal, Estadual, Municipal e Privada",Urbana,"219,82","236,02","269,71","286,12","291,95","298,77",,,"291,95","298,77","1,66","6,69","10,84","19,34","15,1","15,16","15,95","10,17","4,24","0,85","0,85","3,36","6,69","20,07","17,71","9,32","16,77","10,08","9,23","5,93",0,"7,15","9,55","12,81","22,01","21,35","19,96","4,76","2,41",0,"5,55","7,83","8,59","15,14","24,63","16,64","10,41","10,43","0,79",0,"8,81","13,91","10,65","13,91","26,65","15,33","9,86","0,88",0,"4,05","11,28","12,41","21,3","22,01","16,62","5,89","4,76","1,67",0,0,,,,,,,,,,,,,,,,,,,,,"8,81","13,91","10,65","13,91","26,65","15,33","9,86","0,88",0,"4,05","11,28","12,41","21,3","22,01","16,62","5,89","4,76","1,67",0,0
26,Pernambuco,2605202,Escada,Estadual,Total,,,,,"268,67","257,72","299,06","281,09","268,67","257,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,Estadual,Urbana,,,,,"268,67","257,72","299,06","281,09","268,67","257,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,Municipal,Rural,,,"229,84","231,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,36","20,25","16,72","17,83","10,51","3,73","1,59",0,0,"21,4","26,23","18,93","14,69","9,7","9,05",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,Municipal,Total,"163,3","176,96","233,34","227,84",,,,,,,"16,32","28,11","21,87",16,"7,81","5,4","3,96","0,18","0,34",0,"4,42","18,52","32,45","19,49","13,99","6,74","3,72","0,15","0,51",0,0,"24,34","19,8","18,68","18,48","11,22","5,72","1,62","0,14",0,"27,94","19,93","22,76","15,35","8,56","4,26","0,67","0,53",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,Municipal,Urbana,"164,82","176,88","234,3","226,7",,,,,,,"14,8","28,4","22,08","15,91","8,57","6,48","3,14","0,22","0,41",0,"3,96","19,52","30,73","21,78","13,08","6,88","3,26","0,18","0,61",0,0,"22,96","19,68","19,21","18,66","11,41","6,26","1,63","0,18",0,"29,73","18,2","23,82","15,53","8,25","2,94","0,86","0,67",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,Total - Estadual e Municipal,Rural,,,"229,84","231,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,36","20,25","16,72","17,83","10,51","3,73","1,59",0,0,"21,4","26,23","18,93","14,69","9,7","9,05",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,Total - Estadual e Municipal,Total,"163,3","176,96","233,34","227,84","268,67","257,72","299,06","281,09","268,67","257,72","16,32","28,11","21,87",16,"7,81","5,4","3,96","0,18","0,34",0,"4,42","18,52","32,45","19,49","13,99","6,74","3,72","0,15","0,51",0,0,"24,34","19,8","18,68","18,48","11,22","5,72","1,62","0,14",0,"27,94","19,93","22,76","15,35","8,56","4,26","0,67","0,53",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,Total - Estadual e Municipal,Urbana,"164,82","176,88","234,3","226,7","268,67","257,72","299,06","281,09","268,67","257,72","14,8","28,4","22,08","15,91","8,57","6,48","3,14","0,22","0,41",0,"3,96","19,52","30,73","21,78","13,08","6,88","3,26","0,18","0,61",0,0,"22,96","19,68","19,21","18,66","11,41","6,26","1,63","0,18",0,"29,73","18,2","23,82","15,53","8,25","2,94","0,86","0,67",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual e Municipal",Rural,,,"229,84","231,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,36","20,25","16,72","17,83","10,51","3,73","1,59",0,0,"21,4","26,23","18,93","14,69","9,7","9,05",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual e Municipal",Total,"163,3","176,96","233,34","227,84","268,67","257,72","299,06","281,09","268,67","257,72","16,32","28,11","21,87",16,"7,81","5,4","3,96","0,18","0,34",0,"4,42","18,52","32,45","19,49","13,99","6,74","3,72","0,15","0,51",0,0,"24,34","19,8","18,68","18,48","11,22","5,72","1,62","0,14",0,"27,94","19,93","22,76","15,35","8,56","4,26","0,67","0,53",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual e Municipal",Urbana,"164,82","176,88","234,3","226,7","268,67","257,72","299,06","281,09","268,67","257,72","14,8","28,4","22,08","15,91","8,57","6,48","3,14","0,22","0,41",0,"3,96","19,52","30,73","21,78","13,08","6,88","3,26","0,18","0,61",0,0,"22,96","19,68","19,21","18,66","11,41","6,26","1,63","0,18",0,"29,73","18,2","23,82","15,53","8,25","2,94","0,86","0,67",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual, Municipal e Privada",Rural,,,"229,84","231,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,36","20,25","16,72","17,83","10,51","3,73","1,59",0,0,"21,4","26,23","18,93","14,69","9,7","9,05",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual, Municipal e Privada",Total,"163,3","176,96","233,34","227,84","268,67","257,72","299,06","281,09","268,67","257,72","16,32","28,11","21,87",16,"7,81","5,4","3,96","0,18","0,34",0,"4,42","18,52","32,45","19,49","13,99","6,74","3,72","0,15","0,51",0,0,"24,34","19,8","18,68","18,48","11,22","5,72","1,62","0,14",0,"27,94","19,93","22,76","15,35","8,56","4,26","0,67","0,53",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605202,Escada,"Total - Federal, Estadual, Municipal e Privada",Urbana,"164,82","176,88","234,3","226,7","268,67","257,72","299,06","281,09","268,67","257,72","14,8","28,4","22,08","15,91","8,57","6,48","3,14","0,22","0,41",0,"3,96","19,52","30,73","21,78","13,08","6,88","3,26","0,18","0,61",0,0,"22,96","19,68","19,21","18,66","11,41","6,26","1,63","0,18",0,"29,73","18,2","23,82","15,53","8,25","2,94","0,86","0,67",0,0,"22,3","18,78","17,1","18,24","14,33","6,5","1,95","0,8",0,"27,74","22,23","18,72","15,27","9,39","4,7","1,38","0,57",0,0,0,"4,61","4,58","13,83","28,77","26,4","9,19","10,36","2,27",0,"10,42","10,39","21,85","21,82","24,06","9,12","1,17","1,17",0,0,0,"19,74","16,72","16,62","19,77","16,08","6,89","3,17","1,01",0,"25,23","20,51","19,18","16,22","11,51","5,34","1,35","0,66",0,0,0
26,Pernambuco,2605301,Exu,Estadual,Total,,,"250,62","259,64","265,28","261,35",,,"265,28","261,35",,,,,,,,,,,,,,,,,,,,,,"17,57","10,29","18,32","24,46","12,43","10,15","6,22",0,"0,56","10,16","7,42","22,88","26,72","14,61","10,79","5,71","1,13","0,57",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,Estadual,Urbana,,,"250,62","259,64","265,28","261,35",,,"265,28","261,35",,,,,,,,,,,,,,,,,,,,,,"17,57","10,29","18,32","24,46","12,43","10,15","6,22",0,"0,56","10,16","7,42","22,88","26,72","14,61","10,79","5,71","1,13","0,57",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,Municipal,Rural,"185,12","196,19","244,96","243,72",,,,,,,"10,31","19,45","15,38","15,78","15,43","13,94","7,44","1,01","1,26",0,"1,9","11,59","24,67","19,54","16,99","8,8","10,08","5,28","1,15",0,0,"12,46","20,45","25,03","19,23","10,17","9,09","2,73","0,84",0,"16,3","20,29","17,72","19,86","16,87","4,51","3,57","0,89",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,Municipal,Total,"195,28","209,37","238,64","245,43",,,,,,,"5,88","13,97","16,17","18,52","18,18","13,25","9,5","2,75","1,59","0,19","1,43","6,32","18,9","19,87","16,54","14,65","12,96","7,36","1,97",0,0,"21,06","17,25","23,89","17,72","9,99","6,64","2,09","1,36",0,"16,46","17,4","20,04","19,86","16,38","4,92","4,59","0,35",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,Municipal,Urbana,"200,55","216,21","234,63","246,51",,,,,,,"3,58","11,12","16,59","19,95","19,61","12,88","10,56","3,65","1,76","0,29","1,18","3,58","15,91","20,04","16,3","17,68","14,46","8,45","2,4",0,0,"26,5","15,23","23,16","16,77","9,88","5,09","1,68","1,68",0,"16,57","15,58","21,52","19,87","16,07","5,18","5,23",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,Total - Estadual e Municipal,Rural,"185,12","196,19","244,96","243,72",,,,,,,"10,31","19,45","15,38","15,78","15,43","13,94","7,44","1,01","1,26",0,"1,9","11,59","24,67","19,54","16,99","8,8","10,08","5,28","1,15",0,0,"12,46","20,45","25,03","19,23","10,17","9,09","2,73","0,84",0,"16,3","20,29","17,72","19,86","16,87","4,51","3,57","0,89",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,Total - Estadual e Municipal,Total,"195,28","209,37","243,16","250,79","265,28","261,35",,,"265,28","261,35","5,88","13,97","16,17","18,52","18,18","13,25","9,5","2,75","1,59","0,19","1,43","6,32","18,9","19,87","16,54","14,65","12,96","7,36","1,97",0,0,"19,74","14,63","21,79","20,27","10,91","7,97","3,65","0,85","0,21","14,09","13,64","21,11","22,45","15,71","7,13","5,01","0,64","0,22",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,Total - Estadual e Municipal,Urbana,"200,55","216,21","242,58","253,04","265,28","261,35",,,"265,28","261,35","3,58","11,12","16,59","19,95","19,61","12,88","10,56","3,65","1,76","0,29","1,18","3,58","15,91","20,04","16,3","17,68","14,46","8,45","2,4",0,0,"22,06","12,78","20,75","20,6","11,14","7,61","3,94","0,85","0,28","13,38","11,52","22,19","23,28","15,34","7,97","5,47","0,56","0,28",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual e Municipal",Rural,"185,12","196,19","244,96","243,72",,,,,,,"10,31","19,45","15,38","15,78","15,43","13,94","7,44","1,01","1,26",0,"1,9","11,59","24,67","19,54","16,99","8,8","10,08","5,28","1,15",0,0,"12,46","20,45","25,03","19,23","10,17","9,09","2,73","0,84",0,"16,3","20,29","17,72","19,86","16,87","4,51","3,57","0,89",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual e Municipal",Total,"195,28","209,37","243,16","250,79","265,28","261,35",,,"265,28","261,35","5,88","13,97","16,17","18,52","18,18","13,25","9,5","2,75","1,59","0,19","1,43","6,32","18,9","19,87","16,54","14,65","12,96","7,36","1,97",0,0,"19,74","14,63","21,79","20,27","10,91","7,97","3,65","0,85","0,21","14,09","13,64","21,11","22,45","15,71","7,13","5,01","0,64","0,22",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual e Municipal",Urbana,"200,55","216,21","242,58","253,04","265,28","261,35",,,"265,28","261,35","3,58","11,12","16,59","19,95","19,61","12,88","10,56","3,65","1,76","0,29","1,18","3,58","15,91","20,04","16,3","17,68","14,46","8,45","2,4",0,0,"22,06","12,78","20,75","20,6","11,14","7,61","3,94","0,85","0,28","13,38","11,52","22,19","23,28","15,34","7,97","5,47","0,56","0,28",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual, Municipal e Privada",Rural,"185,12","196,19","244,96","243,72",,,,,,,"10,31","19,45","15,38","15,78","15,43","13,94","7,44","1,01","1,26",0,"1,9","11,59","24,67","19,54","16,99","8,8","10,08","5,28","1,15",0,0,"12,46","20,45","25,03","19,23","10,17","9,09","2,73","0,84",0,"16,3","20,29","17,72","19,86","16,87","4,51","3,57","0,89",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual, Municipal e Privada",Total,"195,28","209,37","243,16","250,79","265,28","261,35",,,"265,28","261,35","5,88","13,97","16,17","18,52","18,18","13,25","9,5","2,75","1,59","0,19","1,43","6,32","18,9","19,87","16,54","14,65","12,96","7,36","1,97",0,0,"19,74","14,63","21,79","20,27","10,91","7,97","3,65","0,85","0,21","14,09","13,64","21,11","22,45","15,71","7,13","5,01","0,64","0,22",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605301,Exu,"Total - Federal, Estadual, Municipal e Privada",Urbana,"200,55","216,21","242,58","253,04","265,28","261,35",,,"265,28","261,35","3,58","11,12","16,59","19,95","19,61","12,88","10,56","3,65","1,76","0,29","1,18","3,58","15,91","20,04","16,3","17,68","14,46","8,45","2,4",0,0,"22,06","12,78","20,75","20,6","11,14","7,61","3,94","0,85","0,28","13,38","11,52","22,19","23,28","15,34","7,97","5,47","0,56","0,28",0,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0,,,,,,,,,,,,,,,,,,,,,"19,32","20,38","18,41","19,8","12,49","6,99","2,38","0,24",0,"22,48","15,32","24,61","17,79","11,62","5,76","1,93","0,49",0,0,0
26,Pernambuco,2605400,Feira Nova,Estadual,Total,,,,,"275,17","287,25",,,"275,17","287,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0
26,Pernambuco,2605400,Feira Nova,Estadual,Urbana,,,,,"275,17","287,25",,,"275,17","287,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0
26,Pernambuco,2605400,Feira Nova,Municipal,Rural,"190,86","208,44","238,78","251,07",,,,,,,"7,82","12,21","21,9","20,03","17,1","3,91","9,87","4,98","2,18",0,"1,66","9,41","21,16","19,5","7,69","16,12","11,2","13,26",0,0,0,"15,63","21,88","18,75",25,"9,38","9,38",0,0,0,"18,75",25,"6,25","12,5","15,63","15,63","3,13","3,13",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605400,Feira Nova,Municipal,Total,"197,57","218,81","245,13","255,42",,,,,,,"4,85","11,22","16,35","22,25","19,18","12,97","8,56","1,73","2,55","0,34","0,33","4,75","11,25","19,93","20,64","19,31","11,97","8,2","2,49","1,15",0,"20,32","15,18","16,75","17,84","15,59","10,06","4,27",0,0,"12,89","15,02","14,87","19,98","17,42","13,97","4,72","0,76","0,38",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605400,Feira Nova,Municipal,Urbana,"199,22","221,36","245,98","256,01",,,,,,,"4,12","10,97","14,99","22,79","19,69","15,2","8,24","0,93","2,65","0,42",0,"3,6","8,81","20,03","23,82","20,09","12,15","6,96","3,1","1,43",0,"20,95","14,28","16,48","16,88","16,42","10,15","4,84",0,0,"12,1","13,67","16,03","20,99","17,66","13,75","4,93","0,44","0,43",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605400,Feira Nova,Total - Estadual e Municipal,Rural,"190,86","208,44","238,78","251,07",,,,,,,"7,82","12,21","21,9","20,03","17,1","3,91","9,87","4,98","2,18",0,"1,66","9,41","21,16","19,5","7,69","16,12","11,2","13,26",0,0,0,"15,63","21,88","18,75",25,"9,38","9,38",0,0,0,"18,75",25,"6,25","12,5","15,63","15,63","3,13","3,13",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605400,Feira Nova,Total - Estadual e Municipal,Total,"197,57","218,81","245,13","255,42","275,17","287,25",,,"275,17","287,25","4,85","11,22","16,35","22,25","19,18","12,97","8,56","1,73","2,55","0,34","0,33","4,75","11,25","19,93","20,64","19,31","11,97","8,2","2,49","1,15",0,"20,32","15,18","16,75","17,84","15,59","10,06","4,27",0,0,"12,89","15,02","14,87","19,98","17,42","13,97","4,72","0,76","0,38",0,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0
26,Pernambuco,2605400,Feira Nova,Total - Estadual e Municipal,Urbana,"199,22","221,36","245,98","256,01","275,17","287,25",,,"275,17","287,25","4,12","10,97","14,99","22,79","19,69","15,2","8,24","0,93","2,65","0,42",0,"3,6","8,81","20,03","23,82","20,09","12,15","6,96","3,1","1,43",0,"20,95","14,28","16,48","16,88","16,42","10,15","4,84",0,0,"12,1","13,67","16,03","20,99","17,66","13,75","4,93","0,44","0,43",0,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0
26,Pernambuco,2605400,Feira Nova,"Total - Federal, Estadual e Municipal",Rural,"190,86","208,44","238,78","251,07",,,,,,,"7,82","12,21","21,9","20,03","17,1","3,91","9,87","4,98","2,18",0,"1,66","9,41","21,16","19,5","7,69","16,12","11,2","13,26",0,0,0,"15,63","21,88","18,75",25,"9,38","9,38",0,0,0,"18,75",25,"6,25","12,5","15,63","15,63","3,13","3,13",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2605400,Feira Nova,"Total - Federal, Estadual e Municipal",Total,"197,57","218,81","245,13","255,42","275,17","287,25",,,"275,17","287,25","4,85","11,22","16,35","22,25","19,18","12,97","8,56","1,73","2,55","0,34","0,33","4,75","11,25","19,93","20,64","19,31","11,97","8,2","2,49","1,15",0,"20,32","15,18","16,75","17,84","15,59","10,06","4,27",0,0,"12,89","15,02","14,87","19,98","17,42","13,97","4,72","0,76","0,38",0,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0,,,,,,,,,,,,,,,,,,,,,"16,1","13,13","23,51","16,8","12,53","10,92",7,0,0,"11,67","14,32","16,63","16,25","20,69","10,49","4,47","3,48",1,"1,01",0
