CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,MEDIA_13_LP,MEDIA_13_MT,MEDIA_14_LP,MEDIA_14_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LPEMT,nivel_1_LPEMT,nivel_2_LPEMT,nivel_3_LPEMT,nivel_4_LPEMT,nivel_5_LPEMT,nivel_6_LPEMT,nivel_7_LPEMT,nivel_8_LPEMT,nivel_0_MTEMT,nivel_1_MTEMT,nivel_2_MTEMT,nivel_3_MTEMT,nivel_4_MTEMT,nivel_5_MTEMT,nivel_6_MTEMT,nivel_7_MTEMT,nivel_8_MTEMT,nivel_9_MTEMT,nivel_10_MTEMT,nivel_0_LPEMI,nivel_1_LPEMI,nivel_2_LPEMI,nivel_3_LPEMI,nivel_4_LPEMI,nivel_5_LPEMI,nivel_6_LPEMI,nivel_7_LPEMI,nivel_8_LPEMI,nivel_0_MTEMI,nivel_1_MTEMI,nivel_2_MTEMI,nivel_3_MTEMI,nivel_4_MTEMI,nivel_5_MTEMI,nivel_6_MTEMI,nivel_7_MTEMI,nivel_8_MTEMI,nivel_9_MTEMI,nivel_10_MTEMI,nivel_0_LPEM,nivel_1_LPEM,nivel_2_LPEM,nivel_3_LPEM,nivel_4_LPEM,nivel_5_LPEM,nivel_6_LPEM,nivel_7_LPEM,nivel_8_LPEM,nivel_0_MTEM,nivel_1_MTEM,nivel_2_MTEM,nivel_3_MTEM,nivel_4_MTEM,nivel_5_MTEM,nivel_6_MTEM,nivel_7_MTEM,nivel_8_MTEM,nivel_9_MTEM,nivel_10_MTEM
25,Paraíba,2507002,Itaporanga,Estadual,Total,"170,24","179,58","242,54","245,26","256,06","255,38",,,"256,06","255,38","15,98","15,98","29,74","21,94","2,79","8,37","2,6",0,"2,6",0,"5,2","24,35","21,56","16,17","16,36","10,97","5,39",0,0,0,0,"18,76","16,32","22,84","19,72","9,61","10,8","1,96",0,0,"19,03","12,32","17,28","26,17","12,89","8,53","3,76",0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,,,,,,,,,,,,,,,,,,,,,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0
25,Paraíba,2507002,Itaporanga,Estadual,Urbana,"170,24","179,58","242,54","245,26","256,06","255,38",,,"256,06","255,38","15,98","15,98","29,74","21,94","2,79","8,37","2,6",0,"2,6",0,"5,2","24,35","21,56","16,17","16,36","10,97","5,39",0,0,0,0,"18,76","16,32","22,84","19,72","9,61","10,8","1,96",0,0,"19,03","12,32","17,28","26,17","12,89","8,53","3,76",0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,,,,,,,,,,,,,,,,,,,,,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0
25,Paraíba,2507002,Itaporanga,Federal,Total,,,,,"325,47","319,39","325,47","319,39","325,47","319,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0
25,Paraíba,2507002,Itaporanga,Federal,Urbana,,,,,"325,47","319,39","325,47","319,39","325,47","319,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0
25,Paraíba,2507002,Itaporanga,Municipal,Total,"184,15","197,28","239,66","238,38",,,,,,,"6,48","18,26","20,58","17,84","20,14","10,01","3,56","1,91","0,63","0,58","2,61","6,74","22,63","25,01","19,83","13,71","4,93","3,23","0,68","0,63",0,"24,59","13,4","20,28","17,68","16,72","2,67","1,55","3,11",0,"20,51","25,02","14,29","16,57","13,25","5,85","4,51",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507002,Itaporanga,Municipal,Urbana,"184,92","197,6","239,66","238,38",,,,,,,"6,92","17,99","19,71","18,3","19,24","10,7","3,81","2,04","0,67","0,62","2,79","7,2","21,14","25,2","19,67","13,89","5,27","3,45","0,72","0,67",0,"24,59","13,4","20,28","17,68","16,72","2,67","1,55","3,11",0,"20,51","25,02","14,29","16,57","13,25","5,85","4,51",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507002,Itaporanga,Total - Estadual e Municipal,Total,"181,37","193,74","241,65","243,14","256,06","255,38",,,"256,06","255,38","8,38","17,81","22,41","18,66","16,67","9,68","3,37","1,53","1,02","0,47","3,13","10,26","22,41","23,24","19,14","13,17","5,02","2,58","0,54","0,5",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,,,,,,,,,,,,,,,,,,,,,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0
25,Paraíba,2507002,Itaporanga,Total - Estadual e Municipal,Urbana,"181,83","193,8","241,65","243,14","256,06","255,38",,,"256,06","255,38","8,83","17,57","21,82","19,07","15,77","10,21","3,55","1,61","1,08","0,49","3,3","10,81","21,23","23,3","18,97","13,28","5,29","2,72","0,57","0,53",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,,,,,,,,,,,,,,,,,,,,,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0
25,Paraíba,2507002,Itaporanga,"Total - Federal, Estadual e Municipal",Total,"181,37","193,74","241,65","243,14","277,88","275,5","325,47","319,39","277,88","275,5","8,38","17,81","22,41","18,66","16,67","9,68","3,37","1,53","1,02","0,47","3,13","10,26","22,41","23,24","19,14","13,17","5,02","2,58","0,54","0,5",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,"18,45","13,4","15,78","14,7","12,04","17,3","5,69","2,65",0,"19,24","10,95","18,03","17,26","14,92","11,39","5,27","1,48","1,09","0,36",0
25,Paraíba,2507002,Itaporanga,"Total - Federal, Estadual e Municipal",Urbana,"181,83","193,8","241,65","243,14","277,88","275,5","325,47","319,39","277,88","275,5","8,83","17,57","21,82","19,07","15,77","10,21","3,55","1,61","1,08","0,49","3,3","10,81","21,23","23,3","18,97","13,28","5,29","2,72","0,57","0,53",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,"18,45","13,4","15,78","14,7","12,04","17,3","5,69","2,65",0,"19,24","10,95","18,03","17,26","14,92","11,39","5,27","1,48","1,09","0,36",0
25,Paraíba,2507002,Itaporanga,"Total - Federal, Estadual, Municipal e Privada",Total,"181,37","193,74","241,65","243,14","277,88","275,5","325,47","319,39","277,88","275,5","8,38","17,81","22,41","18,66","16,67","9,68","3,37","1,53","1,02","0,47","3,13","10,26","22,41","23,24","19,14","13,17","5,02","2,58","0,54","0,5",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,"18,45","13,4","15,78","14,7","12,04","17,3","5,69","2,65",0,"19,24","10,95","18,03","17,26","14,92","11,39","5,27","1,48","1,09","0,36",0
25,Paraíba,2507002,Itaporanga,"Total - Federal, Estadual, Municipal e Privada",Urbana,"181,83","193,8","241,65","243,14","277,88","275,5","325,47","319,39","277,88","275,5","8,83","17,57","21,82","19,07","15,77","10,21","3,55","1,61","1,08","0,49","3,3","10,81","21,23","23,3","18,97","13,28","5,29","2,72","0,57","0,53",0,"20,56","15,42","22,05","19,09","11,8","8,29","1,83","0,96",0,"19,49","16,24","16,36","23,21",13,"7,7",4,0,0,0,"26,91","18,42","18,68","16,58","9,96","6,67","1,71","1,08",0,"27,53","15,45","20,81","17,44","11,44","5,14","1,67",0,"0,52",0,0,0,"2,45","9,45","10,61","16,57","40,49","14,37","6,06",0,"1,14","1,14","11,97","16,87","22,53","25,03","13,13","4,72","2,32","1,14",0,"18,45","13,4","15,78","14,7","12,04","17,3","5,69","2,65",0,"19,24","10,95","18,03","17,26","14,92","11,39","5,27","1,48","1,09","0,36",0
25,Paraíba,2507101,Itapororoca,Estadual,Total,,,"241,71","247,99","249,24","246,33",,,"249,24","246,33",,,,,,,,,,,,,,,,,,,,,,"15,38","19,23","23,08","15,38","15,38","7,69","3,85",0,0,"11,54","11,54","30,77","15,38","19,23","11,54",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,Estadual,Urbana,,,"241,71","247,99","249,24","246,33",,,"249,24","246,33",,,,,,,,,,,,,,,,,,,,,,"15,38","19,23","23,08","15,38","15,38","7,69","3,85",0,0,"11,54","11,54","30,77","15,38","19,23","11,54",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,Municipal,Rural,"172,2","179,47","240,52","234,22",,,,,,,"10,82","23,66","21,97","18,69","14,08","6,25","3,03","1,49",0,0,"6,55","18,96","23,39","18,33","20,45","9,28","1,54","1,49",0,0,0,"17,52",20,"27,5","9,99","12,47","7,52",5,0,0,"27,51","10,01","22,48","22,5","7,51","9,99",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,Municipal,Total,"175,64","183,51","235,17","234,14",,,,,,,"12,79","21,17","18,22","18,57","14,84","7,88","4,05","2,11","0,38",0,"5,61","13,32","27,97","21,13","17,45","8,73","3,76","2,04",0,0,0,"25,31","16,19","20,93","17,31","9,4","6,82","4,04",0,0,"26,36","11,51","21,1","20,92","14,03","6,07",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,Municipal,Urbana,"176,92","185,02","233,07","234,1",,,,,,,"13,52","20,24","16,83","18,52","15,12","8,48","4,43","2,34","0,53",0,"5,26","11,22","29,67","22,17","16,33","8,53","4,59","2,25",0,0,0,"28,37","14,7","18,35","20,19","8,19","6,54","3,67",0,0,"25,92","12,1","20,56","20,3","16,59","4,53",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,Total - Estadual e Municipal,Rural,"172,2","179,47","240,52","234,22",,,,,,,"10,82","23,66","21,97","18,69","14,08","6,25","3,03","1,49",0,0,"6,55","18,96","23,39","18,33","20,45","9,28","1,54","1,49",0,0,0,"17,52",20,"27,5","9,99","12,47","7,52",5,0,0,"27,51","10,01","22,48","22,5","7,51","9,99",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,Total - Estadual e Municipal,Total,"175,64","183,51","236,23","236,39","249,24","246,33",,,"249,24","246,33","12,79","21,17","18,22","18,57","14,84","7,88","4,05","2,11","0,38",0,"5,61","13,32","27,97","21,13","17,45","8,73","3,76","2,04",0,0,0,"23,69","16,69","21,28",17,"10,37","6,96","4,01",0,0,"23,95","11,52","22,68","20,02","14,87","6,96",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,Total - Estadual e Municipal,Urbana,"176,92","185,02","234,91","237,06","249,24","246,33",,,"249,24","246,33","13,52","20,24","16,83","18,52","15,12","8,48","4,43","2,34","0,53",0,"5,26","11,22","29,67","22,17","16,33","8,53","4,59","2,25",0,0,0,"25,6","15,67","19,35","19,16","9,72","6,79","3,7",0,0,"22,85","11,98","22,74","19,26","17,15","6,02",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual e Municipal",Rural,"172,2","179,47","240,52","234,22",,,,,,,"10,82","23,66","21,97","18,69","14,08","6,25","3,03","1,49",0,0,"6,55","18,96","23,39","18,33","20,45","9,28","1,54","1,49",0,0,0,"17,52",20,"27,5","9,99","12,47","7,52",5,0,0,"27,51","10,01","22,48","22,5","7,51","9,99",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual e Municipal",Total,"175,64","183,51","236,23","236,39","249,24","246,33",,,"249,24","246,33","12,79","21,17","18,22","18,57","14,84","7,88","4,05","2,11","0,38",0,"5,61","13,32","27,97","21,13","17,45","8,73","3,76","2,04",0,0,0,"23,69","16,69","21,28",17,"10,37","6,96","4,01",0,0,"23,95","11,52","22,68","20,02","14,87","6,96",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual e Municipal",Urbana,"176,92","185,02","234,91","237,06","249,24","246,33",,,"249,24","246,33","13,52","20,24","16,83","18,52","15,12","8,48","4,43","2,34","0,53",0,"5,26","11,22","29,67","22,17","16,33","8,53","4,59","2,25",0,0,0,"25,6","15,67","19,35","19,16","9,72","6,79","3,7",0,0,"22,85","11,98","22,74","19,26","17,15","6,02",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual, Municipal e Privada",Rural,"172,2","179,47","240,52","234,22",,,,,,,"10,82","23,66","21,97","18,69","14,08","6,25","3,03","1,49",0,0,"6,55","18,96","23,39","18,33","20,45","9,28","1,54","1,49",0,0,0,"17,52",20,"27,5","9,99","12,47","7,52",5,0,0,"27,51","10,01","22,48","22,5","7,51","9,99",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual, Municipal e Privada",Total,"175,64","183,51","236,23","236,39","249,24","246,33",,,"249,24","246,33","12,79","21,17","18,22","18,57","14,84","7,88","4,05","2,11","0,38",0,"5,61","13,32","27,97","21,13","17,45","8,73","3,76","2,04",0,0,0,"23,69","16,69","21,28",17,"10,37","6,96","4,01",0,0,"23,95","11,52","22,68","20,02","14,87","6,96",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507101,Itapororoca,"Total - Federal, Estadual, Municipal e Privada",Urbana,"176,92","185,02","234,91","237,06","249,24","246,33",,,"249,24","246,33","13,52","20,24","16,83","18,52","15,12","8,48","4,43","2,34","0,53",0,"5,26","11,22","29,67","22,17","16,33","8,53","4,59","2,25",0,0,0,"25,6","15,67","19,35","19,16","9,72","6,79","3,7",0,0,"22,85","11,98","22,74","19,26","17,15","6,02",0,0,0,0,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"34,88","15,68","19,19","13,89","9,14","5,66","1,56",0,0,"41,37","16,33","9,75","18,64","9,15","3,2","1,56",0,0,0,0
25,Paraíba,2507200,Itatuba,Estadual,Total,,,"219,34","223,84","249,64","250,1",,,"249,64","250,1",,,,,,,,,,,,,,,,,,,,,,"41,8","11,33","15,8","22,12","4,47","4,47",0,0,0,"32,67","14,31","20,45","18,43","10,97","3,16",0,0,0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,Estadual,Urbana,,,"219,34","223,84","249,64","250,1",,,"249,64","250,1",,,,,,,,,,,,,,,,,,,,,,"41,8","11,33","15,8","22,12","4,47","4,47",0,0,0,"32,67","14,31","20,45","18,43","10,97","3,16",0,0,0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,Municipal,Total,"179,33","188,26","224,83","231,06",,,,,,,"8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"33,3","17,78","26,69","6,66","6,76","6,61","2,2",0,0,"26,79","17,83","17,73","22,18","8,86","4,41",0,"2,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507200,Itatuba,Municipal,Urbana,"179,33","188,26","224,83","231,06",,,,,,,"8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"33,3","17,78","26,69","6,66","6,76","6,61","2,2",0,0,"26,79","17,83","17,73","22,18","8,86","4,41",0,"2,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2507200,Itatuba,Total - Estadual e Municipal,Total,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,Total - Estadual e Municipal,Urbana,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,"Total - Federal, Estadual e Municipal",Total,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,"Total - Federal, Estadual e Municipal",Urbana,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,"Total - Federal, Estadual, Municipal e Privada",Total,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507200,Itatuba,"Total - Federal, Estadual, Municipal e Privada",Urbana,"179,33","188,26","221,47","226,65","249,64","250,1",,,"249,64","250,1","8,5","22,21","23,72","10,05","17,33","8,69","7,54","0,83","1,13",0,"2,6","16,12","20,61","28,79","12,09","14,05","3,77","0,83",0,"1,13",0,"38,5","13,83","20,03","16,12","5,36","5,3","0,86",0,0,"30,39","15,68","19,39","19,89","10,15","3,64",0,"0,86",0,0,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"32,55","16,34","20,39","20,1","5,37","5,25",0,0,0,"29,15","20,33","25,16","10,8","6,63",4,"3,94",0,0,0,0
25,Paraíba,2507309,Jacaraú,Estadual,Total,,,"245,81","244,98",274,"265,13",,,274,"265,13",,,,,,,,,,,,,,,,,,,,,,"16,67","13,33",20,"26,67","16,67","6,67",0,0,0,20,"16,67","16,67","23,33","13,33","6,67","3,33",0,0,0,"11,8","22,5","20,67","12,56","17,54","9,9","5,02",0,0,"18,83","20,06","20,54","20,2","8,14","6,04","4,26","1,93",0,0,0,,,,,,,,,,,,,,,,,,,,,"11,8","22,5","20,67","12,56","17,54","9,9","5,02",0,0,"18,83","20,06","20,54","20,2","8,14","6,04","4,26","1,93",0,0,0
